# index x y z
3619 0.909402 0.265382 0.835918
3620 0.914059 0.264583 0.836842
3621 0.921658 0.26317 0.840428
3622 0.932216 0.261141 0.846657
3623 0.936188 0.26049 0.846866
3624 0.937958 0.2603 0.845075
3625 0.938251 0.260417 0.841958
3626 0.943716 0.259457 0.843475
3627 0.946231 0.259112 0.842339
3628 0.952461 0.257995 0.844491
3629 0.952014 0.258267 0.840715
3630 0.952303 0.258384 0.837603
3631 0.95184 0.258658 0.833842
3632 0.952865 0.258622 0.831395
3633 0.953138 0.258741 0.8283
3634 0.956408 0.258241 0.82781
3635 0.961187 0.257429 0.82861
3636 0.968239 0.256149 0.83134
3637 0.976819 0.254556 0.835342
3638 0.983156 0.253427 0.837386
3639 0.983448 0.253545 0.834271
3640 0.982976 0.253819 0.83052
3641 0.985537 0.253469 0.829338
3642 0.988101 0.253119 0.828153
3643 0.99372 0.252142 0.829513
3644 1.00508 0.250696 0.822242
3645 0.99918 0.252076 0.814119
3646 0.997889 0.252513 0.809787
3647 0.998136 0.252635 0.806719
3648 0.999152 0.2526 0.80428
3649 1.00017 0.252566 0.801845
3650 1.00507 0.25174 0.80252
3651 0.844692 0.266034 0.971576
3652 0.849107 0.265253 0.972745
3653 0.848296 0.265646 0.967928
3654 0.849442 0.2656 0.965359
3655 0.850585 0.265553 0.962793
3656 0.853702 0.265065 0.962457
3657 0.858144 0.264281 0.963598
3658 0.873843 0.260987 0.977305
3659 0.903521 0.254583 1.00646
3660 0.914716 0.252308 1.01486
3661 0.919959 0.251361 1.0166
3662 0.92188 0.251155 1.01465
3663 0.921128 0.251542 1.00978
3664 0.925723 0.250741 1.01076
3665 0.985326 0.241577 1.00118
3666 0.978942 0.243181 0.990724
3667 0.980199 0.243123 0.988042
3668 0.980755 0.243216 0.984661
3669 0.982005 0.243158 0.981986
3670 0.998561 0.240001 0.990597
3671 0.884481 0.266725 0.839694
3672 0.890512 0.265617 0.842046
3673 0.895117 0.264816 0.843023
3674 0.897565 0.264476 0.841954
3675 0.900016 0.264136 0.840883
3676 0.90247 0.263795 0.839809
3677 0.903473 0.263764 0.837384
3678 0.905201 0.263578 0.835635
3679 0.909118 0.262927 0.835899
3680 0.913774 0.262121 0.836823
3681 0.922104 0.260536 0.841076
3682 0.93266 0.258483 0.847304
3683 0.937368 0.257671 0.848177
3684 0.940614 0.257169 0.84771
3685 0.940176 0.257445 0.843926
3686 0.944904 0.256631 0.844777
3687 0.948163 0.256127 0.844297
3688 0.953653 0.255155 0.845787
3689 0.952466 0.255588 0.841352
3690 0.952012 0.255866 0.837583
3691 0.95155 0.256145 0.833822
3692 0.951827 0.256269 0.830723
3693 0.95135 0.256549 0.826978
3694 0.953866 0.256202 0.825841
3695 0.957889 0.25554 0.825997
3696 0.96192 0.254877 0.826145
3697 0.971242 0.25311 0.830803
3698 0.97908 0.251655 0.834145
3699 0.98088 0.251461 0.832323
3700 0.981922 0.251425 0.829859
3701 0.985242 0.250915 0.829318
3702 0.987044 0.250722 0.827494
3703 0.99266 0.249735 0.828856
3704 1.00324 0.248444 0.820961
3705 0.998114 0.249684 0.81347
3706 0.996822 0.250129 0.80914
3707 0.996294 0.250415 0.805447
3708 0.996532 0.250542 0.802387
3709 0.997542 0.25051 0.799956
3710 1.00244 0.249677 0.800635
3711 1.00501 0.249324 0.799443
3712 1.00524 0.249452 0.796391
3713 0.84881 0.262692 0.972725
3714 0.847346 0.263242 0.967161
3715 0.847835 0.263346 0.963848
3716 0.849633 0.263153 0.962028
3717 0.852089 0.26281 0.960951
3718 0.856528 0.262019 0.962095
3719 0.880816 0.256738 0.985422
3720 0.912488 0.249801 1.01678
3721 0.919715 0.248396 1.02073
3722 0.923637 0.247738 1.02099
3723 0.9269 0.24723 1.02051
3724 0.928165 0.247173 1.01782
3725 0.937462 0.24531 1.02391
3726 0.979565 0.239761 0.999611
3727 0.979445 0.240009 0.995505
3728 0.977926 0.240565 0.989997
3729 0.980577 0.240201 0.988723
3730 0.980435 0.240452 0.984639
3731 0.985187 0.239627 0.985467
3732 0.880609 0.265078 0.836265
3733 0.888071 0.263647 0.839985
3734 0.892671 0.262839 0.840966
3735 0.895837 0.262341 0.840579
3736 0.899009 0.261843 0.840187
3737 0.901461 0.261501 0.839114
3738 0.90319 0.261315 0.837365
3739 0.905646 0.260972 0.836288
3740 0.909564 0.260315 0.83655
3741 0.915682 0.259187 0.838812
3742 0.925478 0.25727 0.844397
3743 0.935305 0.25535 0.849951
3744 0.940018 0.254529 0.850818
3745 0.941796 0.254337 0.849018
3746 0.942099 0.254462 0.845893
3747 0.945352 0.253955 0.845418
3748 0.949352 0.253289 0.845597
3749 0.954102 0.252464 0.846425
3750 0.95366 0.252747 0.842645
3751 0.95321 0.253031 0.838874
3752 0.952006 0.253475 0.834456
3753 0.952285 0.253602 0.831356
3754 0.951061 0.254047 0.826958
3755 0.952826 0.253857 0.825171
3756 0.956095 0.253349 0.82468
3757 0.958617 0.252999 0.823537
3758 0.964914 0.251851 0.825619
3759 0.976517 0.249582 0.832193
3760 0.981343 0.24875 0.832945
3761 0.980869 0.249036 0.829197
3762 0.984186 0.248522 0.828658
3763 0.986748 0.248168 0.827474
3764 0.994652 0.24669 0.830746
3765 1.00372 0.245715 0.821571
3766 0.99782 0.247134 0.81345
3767 0.996529 0.247587 0.80912
3768 0.997548 0.247556 0.806679
3769 0.99779 0.247687 0.803616
3770 0.998803 0.247656 0.801182
3771 1.00292 0.246977 0.801237
3772 1.00472 0.246784 0.799423
3773 1.00573 0.246754 0.79699
3774 0.847862 0.260281 0.971956
3775 0.846397 0.260841 0.966394
3776 0.845575 0.261251 0.961591
3777 0.847368 0.261059 0.959776
3778 0.849162 0.260866 0.957961
3779 0.86151 0.25825 0.968004
3780 0.882496 0.253659 0.987621
3781 0.914824 0.246481 1.01971
3782 0.923382 0.244755 1.02513
3783 0.926647 0.244243 1.02465
3784 0.929917 0.243731 1.02416
3785 0.93386 0.243065 1.02439
3786 0.944506 0.240874 1.03193
3787 0.977164 0.237442 0.997467
3788 0.977736 0.237541 0.994071
3789 0.978302 0.237641 0.99068
3790 0.978862 0.237742 0.987295
3791 0.981513 0.237376 0.986021
3792 0.879612 0.26282 0.835563
3793 0.886351 0.261532 0.838604
3794 0.890948 0.260716 0.839588
3795 0.894833 0.260056 0.839882
3796 0.897279 0.259713 0.838815
3797 0.901178 0.259052 0.839095
3798 0.902906 0.258866 0.837346
3799 0.905362 0.258521 0.836269
3800 0.910009 0.2577 0.837201
3801 0.91905 0.255923 0.842139
3802 0.92885 0.253983 0.847717
3803 0.938681 0.252041 0.853264
3804 0.94193 0.25153 0.852793
3805 0.944449 0.251179 0.851653
3806 0.94402 0.251466 0.84786
3807 0.9458 0.251275 0.846059
3808 0.946099 0.251404 0.842938
3809 0.953809 0.249931 0.846405
3810 0.954111 0.250059 0.843282
3811 0.952919 0.250509 0.838854
3812 0.951715 0.250961 0.834437
3813 0.951247 0.251252 0.830683
3814 0.950771 0.251545 0.826938
3815 0.951037 0.251677 0.823852
3816 0.953551 0.251326 0.822716
3817 0.956821 0.250814 0.822224
3818 0.960851 0.250139 0.822371
3819 0.97169 0.248007 0.828308
3820 0.97802 0.246844 0.830354
3821 0.979816 0.24665 0.828536
3822 0.983891 0.245971 0.828637
3823 0.986453 0.245615 0.827453
3824 0.995118 0.243958 0.831363
3825 1.00916 0.241161 0.839697
3826 1.01006 0.241547 0.830331
3827 1.00111 0.243636 0.819661
3828 0.998296 0.244421 0.814058
3829 0.997007 0.244882 0.809727
3830 0.998028 0.244852 0.807284
3831 0.998272 0.244987 0.80422
3832 0.99851 0.245122 0.801161
3833 1.00108 0.244766 0.799973
3834 1.0052 0.244081 0.800023
3835 0.843651 0.258638 0.967447
3836 0.844141 0.25875 0.964133
3837 0.84266 0.259322 0.95859
3838 0.844448 0.259129 0.95678
3839 0.846236 0.258937 0.95497
3840 0.85264 0.257671 0.958349
3841 0.8888 0.249494 0.994997
3842 0.917158 0.243145 1.02264
3843 0.923729 0.241861 1.02585
3844 0.92766 0.241191 1.0261
3845 0.929599 0.240982 1.02413
3846 0.934878 0.240002 1.02583
3847 0.979722 0.233777 1.00439
3848 0.976843 0.234664 0.997445
3849 0.976721 0.234924 0.993343
3850 0.977286 0.235028 0.989953
3851 0.979936 0.234661 0.988679
3852 0.983288 0.234135 0.988104
3853 0.982446 0.234555 0.983322
3854 0.876462 0.261045 0.832816
3855 0.886071 0.259104 0.838585
3856 0.891387 0.25812 0.840248
3857 0.894551 0.257615 0.839862
3858 0.896997 0.257269 0.838795
3859 0.900895 0.256603 0.839075
3860 0.903349 0.256256 0.838
3861 0.906534 0.255749 0.837594
3862 0.914098 0.254276 0.841207
3863 0.923875 0.252317 0.846805
3864 0.935147 0.250033 0.853709
3865 0.941322 0.248874 0.85591
3866 0.943842 0.24852 0.854769
3867 0.945629 0.248328 0.85296
3868 0.944466 0.248783 0.848503
3869 0.94477 0.248915 0.845378
3870 0.940628 0.25002 0.838301
3871 0.949068 0.24837 0.842436
3872 0.950847 0.248179 0.840635
3873 0.948906 0.2488 0.835557
3874 0.949187 0.248934 0.832455
3875 0.949463 0.24907 0.829358
3876 0.948985 0.249368 0.825616
3877 0.949249 0.249505 0.822532
3878 0.952511 0.248989 0.822047
3879 0.955027 0.248636 0.82091
3880 0.959807 0.247792 0.821706
3881 0.969131 0.245965 0.826355
3882 0.976969 0.244462 0.829691
3883 0.979522 0.244105 0.828516
3884 0.984356 0.243255 0.829257
3885 0.986158 0.243061 0.827433
3886 0.995583 0.241223 0.83198
3887 1.00733 0.238888 0.838405
3888 1.0064 0.239483 0.830896
3889 0.999775 0.241102 0.822103
3890 0.99697 0.241898 0.81649
3891 0.996459 0.2422 0.812781
3892 0.996713 0.242338 0.809707
3893 0.997735 0.242311 0.807264
3894 0.998753 0.242283 0.804824
3895 0.999769 0.242257 0.802387
3896 1.00156 0.242064 0.800575
3897 0.840748 0.256709 0.964434
3898 0.84254 0.256516 0.96262
3899 0.839092 0.257562 0.954843
3900 0.842186 0.257061 0.954528
3901 0.845285 0.256558 0.954207
3902 0.853004 0.254968 0.95907
3903 0.896421 0.244978 1.00385
3904 0.916181 0.240572 1.02188
3905 0.922749 0.239274 1.02509
3906 0.926677 0.238598 1.02534
3907 0.929281 0.238234 1.02411
3908 0.934559 0.237244 1.02581
3909 0.984238 0.229873 1.00933
3910 0.977907 0.231568 0.998838
3911 0.977094 0.231993 0.994027
3912 0.978356 0.231941 0.991341
3913 0.981009 0.231572 0.990064
3914 0.993439 0.228968 0.998609
3915 0.871161 0.259771 0.828022
3916 0.884352 0.257001 0.837204
3917 0.890385 0.255845 0.839549
3918 0.894268 0.255174 0.839843
3919 0.897438 0.254664 0.839452
3920 0.901337 0.253991 0.839731
3921 0.903792 0.253643 0.838654
3922 0.90916 0.252643 0.840263
3923 0.918914 0.250665 0.845883
3924 0.933809 0.247543 0.856157
3925 0.939245 0.246536 0.857697
3926 0.943961 0.245691 0.858557
3927 0.945018 0.245661 0.856079
3928 0.946807 0.245469 0.854268
3929 0.945648 0.245931 0.849807
3930 0.941525 0.24705 0.842714
3931 0.935899 0.2485 0.834324
3932 0.938399 0.248147 0.833202
3933 0.94313 0.2473 0.834048
3934 0.947128 0.246617 0.834226
3935 0.947407 0.246756 0.831127
3936 0.948427 0.24673 0.828686
3937 0.948696 0.24687 0.825596
3938 0.94896 0.247011 0.822513
3939 0.951471 0.246656 0.821379
3940 0.953985 0.246301 0.820243
3941 0.958763 0.24545 0.821041
3942 0.967328 0.243768 0.825047
3943 0.977431 0.241752 0.830314
3944 0.981501 0.241061 0.830419
3945 0.986339 0.240203 0.831156
3946 0.989666 0.239676 0.830605
3947 0.999096 0.237818 0.835144
3948 1.00474 0.236789 0.836478
3949 1.00504 0.236925 0.833357
3950 0.996902 0.238898 0.823282
3951 0.994872 0.239539 0.818294
3952 0.993598 0.240013 0.81395
3953 0.994624 0.239988 0.811503
3954 0.995647 0.239962 0.809059
3955 0.997441 0.239769 0.807244
3956 0.99846 0.239744 0.804804
3957 1.00025 0.239551 0.80299
3958 0.999712 0.239862 0.799312
3959 0.83915 0.254482 0.962917
3960 0.840939 0.25429 0.961106
3961 0.836836 0.255509 0.952587
3962 0.841237 0.25469 0.953764
3963 0.844335 0.254184 0.953445
3964 0.854028 0.252104 0.960532
3965 0.89215 0.243249 0.999394
3966 0.916528 0.237687 1.0226
3967 0.921769 0.236691 1.02433
3968 0.925695 0.23601 1.02458
3969 0.926966 0.235959 1.02189
3970 0.933573 0.234644 1.02506
3971 0.981841 0.22755 1.00718
3972 0.978278 0.228625 0.999523
3973 0.978855 0.228735 0.996123
3974 0.980121 0.228686 0.993432
3975 0.985564 0.227668 0.994964
3976 0.881916 0.255068 0.835143
3977 0.889383 0.253574 0.83885
3978 0.893986 0.252733 0.839824
3979 0.897155 0.252219 0.839433
3980 0.901053 0.25154 0.839712
3981 0.90496 0.250861 0.839982
3982 0.913238 0.249192 0.844277
3983 0.925183 0.246697 0.8519
3984 0.938627 0.243868 0.860823
3985 0.942609 0.24318 0.861017
3986 0.945133 0.242822 0.85987
3987 0.946193 0.242795 0.857389
3988 0.94725 0.242768 0.854911
3989 0.946093 0.243238 0.85045
3990 0.937543 0.245368 0.839389
3991 0.933932 0.246793 0.826147
3992 0.940144 0.245607 0.828309
3993 0.943391 0.245084 0.827838
3994 0.945898 0.244728 0.826709
3995 0.94766 0.244539 0.824926
3996 0.948672 0.244516 0.822493
3997 0.951183 0.24416 0.82136
3998 0.955201 0.243468 0.821517
3999 0.959227 0.242776 0.821666
4000 0.969301 0.240741 0.826959
4001 0.978649 0.238871 0.831579
4002 0.982722 0.238174 0.831682
4003 0.986802 0.237476 0.831776
4004 0.991651 0.236608 0.8325
4005 1.00032 0.234898 0.836398
4006 1.00673 0.23369 0.838364
4007 1.00091 0.23518 0.830166
4008 0.992009 0.237348 0.819465
4009 0.99074 0.23783 0.815117
4010 0.990998 0.237975 0.81204
4011 0.99279 0.237782 0.810226
4012 0.99381 0.237759 0.807785
4013 0.99792 0.237058 0.807849
4014 1.00049 0.236695 0.806657
4015 1.00539 0.235822 0.807331
4016 0.836727 0.252706 0.956605
4017 0.835235 0.253309 0.951076
4018 0.839633 0.252482 0.952256
4019 0.8447 0.251495 0.954167
4020 0.862955 0.24732 0.970887
4021 0.895143 0.23979 1.00307
4022 0.913566 0.235597 1.01962
4023 0.920127 0.234272 1.02284
4024 0.924049 0.233585 1.02309
4025 0.925983 0.233377 1.02113
4026 0.933254 0.231887 1.02504
4027 0.978754 0.225401 1.00432
4028 0.977264 0.226004 0.998794
4029 0.977146 0.226281 0.994689
4030 0.98119 0.225581 0.994819
4031 0.987331 0.22439 0.997051
4032 0.873733 0.254474 0.827637
4033 0.888382 0.251306 0.838152
4034 0.892983 0.250458 0.839127
4035 0.896149 0.24994 0.838737
4036 0.90077 0.249089 0.839692
4037 0.904676 0.248404 0.839962
4038 0.912225 0.246884 0.843585
4039 0.929991 0.243028 0.856576
4040 0.939793 0.241 0.862142
4041 0.942315 0.240641 0.860997
4042 0.94484 0.240281 0.85985
4043 0.945899 0.240255 0.857369
4044 0.946956 0.24023 0.854891
4045 0.945801 0.240708 0.850429
4046 0.933564 0.243705 0.836065
4047 0.923255 0.246671 0.816934
4048 0.933907 0.244464 0.823047
4049 0.940123 0.243264 0.825202
4050 0.944117 0.242569 0.825384
4051 0.945876 0.24238 0.823604
4052 0.947635 0.242191 0.821823
4053 0.950894 0.241663 0.82134
4054 0.95416 0.241135 0.82085
4055 0.958184 0.240437 0.821001
4056 0.969763 0.238042 0.827583
4057 0.980623 0.235812 0.833487
4058 0.986971 0.234599 0.835509
4059 0.991059 0.233894 0.835594
4060 0.995916 0.233018 0.83631
4061 1.00032 0.232455 0.833259
4062 0.995265 0.233795 0.825706
4063 0.989417 0.235309 0.817546
4064 0.989679 0.235457 0.814465
4065 0.989167 0.235778 0.81076
4066 0.990956 0.235585 0.808949
4067 0.992746 0.235393 0.807137
4068 0.996081 0.234857 0.806578
4069 0.998647 0.234493 0.805388
4070 1.00664 0.232925 0.808556
4071 0.833636 0.251116 0.949565
4072 0.839998 0.249799 0.95298
4073 0.845064 0.248802 0.95489
4074 0.857389 0.246029 0.964938
4075 0.893514 0.237441 1.00157
4076 0.913252 0.232876 1.0196
4077 0.91981 0.231537 1.02281
4078 0.923068 0.231006 1.02233
4079 0.925666 0.230636 1.02111
4080 0.930268 0.229779 1.02208
4081 0.97636 0.223103 1.00218
4082 0.974866 0.223716 0.99665
4083 0.976132 0.22367 0.993961
4084 0.976006 0.223955 0.989866
4085 0.989096 0.2211 0.999138
4086 0.885222 0.249546 0.835416
4087 0.890538 0.248522 0.837074
4088 0.894422 0.247833 0.837365
4089 0.898315 0.247143 0.837648
4090 0.902216 0.246452 0.837922
4091 0.914119 0.243906 0.845582
4092 0.931157 0.240174 0.857897
4093 0.93877 0.238632 0.861452
4094 0.942021 0.238101 0.860977
4095 0.944546 0.237739 0.859829
4096 0.944872 0.237885 0.856684
4097 0.946663 0.237692 0.854871
4098 0.944772 0.238348 0.849747
4099 0.928849 0.242231 0.83208
4100 0.916294 0.245752 0.811004
4101 0.931391 0.2425 0.821061
4102 0.937602 0.241289 0.823221
4103 0.942337 0.240418 0.824059
4104 0.945588 0.239888 0.823584
4105 0.948095 0.239528 0.822453
4106 0.951356 0.238996 0.821968
4107 0.956126 0.238121 0.822771
4108 0.96166 0.237074 0.824208
4109 0.974752 0.234309 0.832071
4110 0.984862 0.232227 0.837322
4111 0.994246 0.230313 0.8419
4112 0.995313 0.230289 0.839413
4113 1.0017 0.229059 0.841397
4114 0.995732 0.231057 0.82632
4115 0.989123 0.232763 0.817526
4116 0.988618 0.233089 0.813814
4117 0.988105 0.233415 0.81011
4118 0.989893 0.233223 0.8083
4119 0.99091 0.233204 0.805863
4120 0.994242 0.232665 0.805306
4121 0.998353 0.231951 0.805368
4122 1.00712 0.230194 0.809159
4123 1.00427 0.231043 0.803602
4124 0.835962 0.247955 0.952527
4125 0.841017 0.246949 0.954448
4126 0.847399 0.245616 0.95784
4127 0.864333 0.241668 0.97307
4128 0.895844 0.234119 1.00451
4129 0.910954 0.230646 1.01736
4130 0.918169 0.22913 1.02132
4131 0.922752 0.228267 1.02231
4132 0.926015 0.227732 1.02182
4133 0.933283 0.22621 1.02572
4134 0.980961 0.218863 1.01125
4135 0.973277 0.220984 0.999319
4136 0.973854 0.221107 0.99592
4137 0.975118 0.221063 0.993233
4138 0.97638 0.22102 0.990548
4139 0.992948 0.217297 1.00333
4140 0.882064 0.247802 0.83268
4141 0.888094 0.246599 0.835021
4142 0.891251 0.246075 0.83464
4143 0.894414 0.245549 0.834254
4144 0.893958 0.245876 0.830494
4145 0.918917 0.240233 0.850267
4146 0.931593 0.237483 0.858548
4147 0.939936 0.235754 0.862771
4148 0.942458 0.23539 0.861625
4149 0.944252 0.235197 0.859809
4150 0.945312 0.235176 0.857329
4151 0.94637 0.235154 0.854851
4152 0.94448 0.23582 0.849727
4153 0.925612 0.240437 0.829417
4154 0.931849 0.239859 0.821697
4155 0.938059 0.238636 0.823855
4156 0.943541 0.237585 0.825344
4157 0.946047 0.237223 0.824215
4158 0.949304 0.236687 0.823733
4159 0.952567 0.236151 0.823245
4160 0.95809 0.235095 0.824692
4161 0.963627 0.234037 0.826124
4162 0.979737 0.230548 0.836559
4163 0.997411 0.226706 0.848226
4164 0.995436 0.22849 0.8263
4165 0.988829 0.230217 0.817506
4166 0.987558 0.230724 0.813162
4167 0.987044 0.231056 0.80946
4168 0.988831 0.230864 0.807651
4169 0.990618 0.230672 0.805843
4170 0.993949 0.230129 0.805286
4171 0.998833 0.229234 0.805972
4172 1.0076 0.227458 0.809761
4173 1.00708 0.227792 0.806068
4174 0.838287 0.244778 0.955488
4175 0.84269 0.243927 0.956659
4176 0.847762 0.242909 0.958562
4177 0.866008 0.238586 0.975273
4178 0.894876 0.231609 1.00375
4179 0.909979 0.228096 1.0166
4180 0.917854 0.226399 1.0213
4181 0.922435 0.225529 1.02229
4182 0.926363 0.224823 1.02253
4183 0.934297 0.22312 1.02717
4184 0.977193 0.2169 1.00767
4185 0.972956 0.218206 0.999297
4186 0.974225 0.218164 0.996606
4187 0.97272 0.218798 0.991093
4188 0.976754 0.218081 0.991231
4189 0.876031 0.246761 0.827227
4190 0.882048 0.245547 0.82958
4191 0.88375 0.245364 0.827857
4192 0.914998 0.238604 0.846887
4193 0.933484 0.234443 0.86054
4194 0.938913 0.233387 0.862081
4195 0.941434 0.233022 0.860937
4196 0.943226 0.232829 0.859123
4197 0.944285 0.232809 0.856644
4198 0.946076 0.232617 0.854831
4199 0.941244 0.233986 0.847058
4200 0.925327 0.237965 0.829397
4201 0.920181 0.23984 0.814906
4202 0.931563 0.237388 0.821677
4203 0.937028 0.236328 0.823182
4204 0.941761 0.235441 0.82402
4205 0.946505 0.234553 0.824846
4206 0.949764 0.234014 0.824363
4207 0.954528 0.233124 0.82517
4208 0.962307 0.231532 0.828553
4209 0.970109 0.229937 0.831913
4210 0.992259 0.225005 0.847487
4211 0.995903 0.225746 0.826913
4212 0.987769 0.227849 0.816853
4213 0.987265 0.228186 0.813142
4214 0.986752 0.228525 0.80944
4215 0.987769 0.22851 0.807003
4216 0.991096 0.227963 0.80645
4217 0.994428 0.227416 0.805892
4218 1.00009 0.226335 0.807201
4219 0.879033 0.228678 1.04759
4220 0.878388 0.229133 1.04261
4221 0.839302 0.241919 0.956959
4222 0.845018 0.240725 0.959615
4223 0.85075 0.23953 0.962254
4224 0.867682 0.235491 0.977475
4225 0.899181 0.227764 1.0089
4226 0.908344 0.225718 1.01511
4227 0.916876 0.223836 1.02054
4228 0.920792 0.223126 1.0208
4229 0.928705 0.221407 1.02545
4230 0.936643 0.219685 1.03008
4231 0.973523 0.214657 1.00822
4232 0.974116 0.214786 1.00481
4233 0.971255 0.215769 0.997858
4234 0.972521 0.215729 0.995169
4235 0.973785 0.21569 0.992483
4236 0.97921 0.214624 0.994027
4237 0.934647 0.231566 0.861862
4238 0.939349 0.230675 0.86273
4239 0.941871 0.230307 0.861584
4240 0.943664 0.230114 0.859769
4241 0.943992 0.230272 0.856623
4242 0.945783 0.230079 0.854811
4243 0.935803 0.232695 0.842402
4244 0.909294 0.239693 0.808736
4245 0.922863 0.23669 0.817513
4246 0.933506 0.234389 0.823623
4247 0.93823 0.233495 0.82447
4248 0.942964 0.2326 0.825305
4249 0.946964 0.23188 0.825478
4250 0.952468 0.230806 0.826941
4251 0.958735 0.229554 0.829039
4252 0.968023 0.22759 0.833707
4253 0.981101 0.224737 0.841574
4254 0.991025 0.224248 0.823088
4255 0.98824 0.225126 0.817465
4256 0.987738 0.22547 0.813753
4257 0.987994 0.225635 0.810679
4258 0.988246 0.225801 0.807611
4259 0.993884 0.224712 0.808938
4260 0.997222 0.22416 0.808374
4261 1.00366 0.222889 0.810302
4262 0.867253 0.228675 1.03807
4263 0.870423 0.228137 1.03768
4264 0.87232 0.227933 1.03576
4265 0.872294 0.228231 1.03156
4266 0.878682 0.226855 1.03494
4267 0.843584 0.238208 0.962155
4268 0.846688 0.237677 0.961826
4269 0.854392 0.235963 0.966689
4270 0.868697 0.232554 0.978937
4271 0.896893 0.225585 1.00666
4272 0.90671 0.223348 1.01361
4273 0.917884 0.220768 1.02199
4274 0.921802 0.220051 1.02225
4275 0.931045 0.217975 1.02836
4276 0.970453 0.212555 1.00536
4277 0.970353 0.212861 1.00124
4278 0.970934 0.212995 0.997836
4279 0.972201 0.212957 0.995147
4280 0.97485 0.212574 0.993873
4281 0.983745 0.210633 0.998936
4282 0.918779 0.23258 0.85088
4283 0.933627 0.229211 0.861171
4284 0.939055 0.228135 0.86271
4285 0.941577 0.227765 0.861564
4286 0.943371 0.227572 0.859749
4287 0.943699 0.227734 0.856603
4288 0.943287 0.228073 0.8528
4289 0.928894 0.231787 0.836422
4290 0.92332 0.234059 0.81815
4291 0.931735 0.232268 0.822293
4292 0.938686 0.230832 0.825104
4293 0.944167 0.22975 0.82659
4294 0.950408 0.228488 0.828713
4295 0.961154 0.226152 0.834716
4296 0.97568 0.222916 0.843927
4297 0.990253 0.219675 0.85309
4298 1.00863 0.215533 0.865432
4299 0.989966 0.221871 0.822434
4300 0.987181 0.222761 0.816812
4301 0.987444 0.22293 0.813733
4302 0.987701 0.223099 0.810659
4303 0.989491 0.222907 0.808848
4304 0.993591 0.22217 0.808918
4305 0.998471 0.221252 0.809605
4306 1.008 0.219243 0.814027
4307 1.01833 0.217049 0.819043
4308 1.04343 0.211396 0.835836
4309 0.869495 0.225014 1.04531
4310 0.866307 0.22616 1.03729
4311 0.868199 0.225956 1.03537
4312 0.868173 0.22626 1.03118
4313 0.869421 0.226227 1.02851
4314 0.85779 0.231594 0.982619
4315 0.846556 0.234811 0.965862
4316 0.848358 0.234617 0.964038
4317 0.858031 0.232372 0.971123
4318 0.873655 0.228583 0.984844
4319 0.897901 0.222561 1.00812
4320 0.904417 0.221157 1.01137
4321 0.916907 0.218207 1.02123
4322 0.921486 0.217313 1.02222
4323 0.930061 0.215386 1.02761
4324 0.968656 0.210431 0.999795
4325 0.969235 0.21057 0.996396
4326 0.972571 0.21001 0.995832
4327 0.913412 0.231334 0.846156
4328 0.931881 0.227038 0.859809
4329 0.938033 0.225774 0.862021
4330 0.941283 0.225224 0.861544
4331 0.943077 0.225031 0.859729
4332 0.943405 0.225196 0.856583
4333 0.939325 0.226438 0.849461
4334 0.916842 0.23217 0.825806
4335 0.920814 0.232145 0.816161
4336 0.931449 0.229796 0.822274
4337 0.938399 0.228345 0.825084
4338 0.945368 0.226893 0.827875
4339 0.955343 0.224715 0.83325
4340 0.975068 0.220184 0.847038
4341 0.998606 0.21474 0.864
4342 1.01622 0.210737 0.875706
4343 1.03164 0.207271 0.885416
4344 0.988144 0.219681 0.821145
4345 0.986887 0.220218 0.816792
4346 0.986385 0.220573 0.813082
4347 0.987408 0.220563 0.810639
4348 0.989197 0.220371 0.808828
4349 0.994837 0.219262 0.810152
4350 0.998947 0.218519 0.810211
4351 1.01234 0.215572 0.817752
4352 1.02732 0.212254 0.826497
4353 0.865374 0.223341 1.04071
4354 0.864088 0.223991 1.03498
4355 0.866614 0.223617 1.03383
4356 0.867864 0.223585 1.03116
4357 0.869112 0.223553 1.02849
4358 0.84822 0.23174 0.968077
4359 0.850026 0.231545 0.966249
4360 0.860357 0.229103 0.974073
4361 0.87401 0.225791 0.985565
4362 0.892322 0.221261 1.00218
4363 0.905425 0.218111 1.01283
4364 0.91593 0.21565 1.02047
4365 0.920506 0.214748 1.02147
4366 0.929743 0.212628 1.02759
4367 0.930358 0.212766 1.02415
4368 0.96579 0.207726 1.00516
4369 0.96226 0.208925 0.997486
4370 0.965584 0.208363 0.996933
4371 0.966847 0.208329 0.994248
4372 0.970179 0.207766 0.993688
4373 0.972824 0.207379 0.992417
4374 0.916026 0.228132 0.848824
4375 0.931589 0.224512 0.859789
4376 0.936284 0.223598 0.860662
4377 0.940989 0.222682 0.861524
4378 0.93986 0.223213 0.857043
4379 0.940183 0.223383 0.853903
4380 0.925829 0.22718 0.837496
4381 0.915347 0.23097 0.811545
4382 0.924485 0.228963 0.816358
4383 0.937368 0.226041 0.824411
4384 0.945824 0.22421 0.828507
4385 0.967735 0.219088 0.844296
4386 1.00019 0.211399 0.869103
4387 1.01927 0.206991 0.882127
4388 1.03017 0.20459 0.887973
4389 1.03884 0.202735 0.891848
4390 0.993952 0.215654 0.826198
4391 0.987357 0.21749 0.817405
4392 0.986857 0.217851 0.813693
4393 0.987882 0.217843 0.811249
4394 0.990441 0.217465 0.810065
4395 0.994543 0.216717 0.810132
